,Unnamed: 0,population,household_income,state,county
1856,1856,16138.0,7381.0,,Clay County
1857,1857,46734.0,19477.0,,Clinton County
1858,1858,16998.0,6388.0,,Crawford County
1859,1859,8977.0,3182.0,,Davis County
1860,1860,7908.0,3242.0,,Decatur County
1861,1861,39227.0,16850.0,,Des Moines County
1862,1862,17260.0,8479.0,,Dickinson County
1863,1863,97193.0,38655.0,,Dubuque County
1864,1864,9322.0,4023.0,,Emmet County
1865,1865,19604.0,8215.0,,Fayette County
1866,1866,15713.0,6899.0,,Floyd County
1867,1867,10091.0,4195.0,,Franklin County
1868,1868,6895.0,2952.0,,Fremont County
1869,1869,8923.0,4037.0,,Greene County
1870,1870,12262.0,5164.0,,Grundy County
1871,1871,10702.0,4478.0,,Guthrie County
1872,1872,14905.0,6122.0,,Hamilton County
1873,1873,10709.0,4787.0,,Hancock County
1874,1874,16924.0,7185.0,,Hardin County
1875,1875,14043.0,6094.0,,Harrison County
1876,1876,19889.0,7591.0,,Henry County
1877,1877,9201.0,3754.0,,Howard County
1878,1878,9518.0,4195.0,,Humboldt County
1879,1879,6862.0,2972.0,,Ida County
1880,1880,16155.0,6646.0,,Iowa County
1881,1881,19348.0,8183.0,,Jackson County
1882,1882,18153.0,6855.0,,Jefferson County
1883,1883,150819.0,60430.0,,Johnson County
1884,1884,10163.0,4330.0,,Keokuk County
1885,1885,33946.0,14338.0,,Lee County
1886,1886,225601.0,91304.0,,Linn County
1887,1887,8556.0,3718.0,,Lucas County
1888,1888,11800.0,4593.0,,Lyon County
1889,1889,22351.0,8947.0,,Mahaska County
1890,1890,39804.0,15388.0,,Marshall County
1891,1891,15023.0,5442.0,,Mills County
1892,1892,8675.0,3988.0,,Monona County
1893,1893,7761.0,3243.0,,Monroe County
1894,1894,42703.0,16543.0,,Muscatine County
1895,1895,6016.0,2664.0,,Osceola County
1896,1896,15205.0,6414.0,,Page County
1897,1897,25141.0,10298.0,,Plymouth County
1898,1898,6725.0,3127.0,,Pocahontas County
1899,1899,66875.0,25822.0,,Boone County
1900,1900,15093.0,6372.0,,Brown County
1901,1901,37727.0,14950.0,,Cass County
1902,1902,117410.0,45024.0,,Clark County
1903,1903,32186.0,12144.0,,Clinton County
1904,1904,10582.0,4117.0,,Crawford County
1905,1905,49612.0,19279.0,,Dearborn County
1906,1906,26587.0,10241.0,,Decatur County
1907,1907,114461.0,46632.0,,Delaware County
1908,1908,42534.0,16691.0,,Dubois County
1909,1909,23068.0,9686.0,,Fayette County
1910,1910,77879.0,29264.0,,Floyd County
1911,1911,16456.0,6982.0,,Fountain County
1912,1912,22750.0,8867.0,,Franklin County
1913,1913,20069.0,7840.0,,Fulton County
1914,1914,33711.0,13551.0,,Gibson County
1915,1915,66055.0,26896.0,,Grant County
1916,1916,32174.0,12988.0,,Greene County
1917,1917,330455.0,123066.0,,Hamilton County
1918,1918,76614.0,29627.0,,Hancock County
1919,1919,40164.0,14534.0,,Harrison County
1920,1920,166806.0,60307.0,,Hendricks County
1921,1921,48158.0,18387.0,,Henry County
1922,1922,82486.0,34632.0,,Howard County
1923,1923,36351.0,14790.0,,Huntington County
1924,1924,44077.0,16923.0,,Jackson County
1925,1925,33433.0,12676.0,,Jasper County
1926,1926,20697.0,8293.0,,Jay County
1927,1927,32167.0,12833.0,,Jefferson County
1928,1928,27639.0,10776.0,,Jennings County
1929,1929,156148.0,57872.0,,Johnson County
1930,1930,36833.0,15186.0,,Knox County
1931,1931,39537.0,12547.0,,LaGrange County
1932,1932,485983.0,188646.0,,Lake County
1933,1933,45552.0,18968.0,,Lawrence County
1934,1934,129486.0,51276.0,,Madison County
1935,1935,46336.0,17430.0,,Marshall County
1936,1936,10169.0,4095.0,,Martin County
1937,1937,147318.0,56399.0,,Monroe County
1938,1938,38295.0,15618.0,,Montgomery County
1939,1939,13981.0,5599.0,,Newton County
1940,1940,47640.0,18133.0,,Noble County
1941,1941,19552.0,7988.0,,Orange County
1942,1942,20854.0,8830.0,,Owen County
1943,1943,19091.0,7713.0,,Perry County
1944,1944,12364.0,5294.0,,Pike County
1945,1945,25480.0,10361.0,,Posey County
1946,1946,12482.0,5113.0,,Pulaski County
1947,1947,24694.0,10358.0,,Randolph County
1948,1948,28457.0,11243.0,,Ripley County
1949,1949,270881.0,104380.0,,St. Joseph County
1950,1950,44559.0,17902.0,,Shelby County
1951,1951,20364.0,8321.0,,Spencer County
1952,1952,34591.0,14449.0,,Steuben County
1953,1953,20647.0,7806.0,,Sullivan County
1954,1954,193302.0,71686.0,,Tippecanoe County
1955,1955,15154.0,6360.0,,Tipton County
1956,1956,181548.0,76094.0,,Vanderburgh County
1957,1957,15485.0,6557.0,,Vermillion County
1958,1958,31198.0,12705.0,,Wabash County
1959,1959,32709.0,11064.0,TX,Titus County
1960,1960,118645.0,42953.0,TX,Tom Green County
1961,1961,1250884.0,491531.0,TX,Travis County
1962,1962,14689.0,6105.0,TX,Trinity County
1963,1963,21524.0,7109.0,TX,Tyler County
1964,1964,41386.0,14392.0,TX,Upshur County
1965,1965,3651.0,1344.0,TX,Upton County
1966,1966,26899.0,8921.0,TX,Uvalde County
1967,1967,55970.0,20494.0,TX,Van Zandt County
1968,1968,92044.0,32520.0,TX,Victoria County
1969,1969,53626.0,15586.0,TX,Waller County
1970,1970,11745.0,4100.0,TX,Ward County
1971,1971,274847.0,76382.0,TX,Webb County
1972,1972,41672.0,15248.0,TX,Wharton County
1973,1973,132154.0,48538.0,TX,Wichita County
1974,1974,12717.0,5008.0,TX,Wilbarger County
1975,1975,570437.0,188113.0,TX,Williamson County
1976,1976,50110.0,15975.0,TX,Wilson County
1977,1977,67884.0,22254.0,TX,Wise County
1978,1978,45054.0,16716.0,TX,Wood County
1979,1979,17961.0,7491.0,TX,Young County
1980,1980,14243.0,4689.0,TX,Zapata County
1981,1981,37096.0,14995.0,,Covington County
1982,1982,49293.0,19405.0,,Dale County
1983,1983,81526.0,29794.0,,Elmore County
1984,1984,16406.0,6805.0,,Fayette County
1985,1985,26383.0,10572.0,,Geneva County
1986,1986,17123.0,6556.0,,Henry County
1987,1987,658615.0,263801.0,,Jefferson County
1988,1988,32969.0,12551.0,,Lawrence County
1989,1989,96921.0,32725.0,,Limestone County
1990,1990,367686.0,151628.0,,Madison County
1991,1991,96137.0,35115.0,,Marshall County
1992,1992,226451.0,89511.0,,Montgomery County
1993,1993,9104.0,3140.0,,Perry County
1994,1994,22732.0,8655.0,,Randolph County
1995,1995,216350.0,80756.0,,Shelby County
1996,1996,80244.0,31741.0,,Talladega County
1997,1997,63802.0,25440.0,,Walker County
1998,1998,23712.0,9612.0,,Winston County
1999,1999,39023.0,14844.0,,Amador County
2000,2000,45828.0,16958.0,,Calaveras County
2001,2001,27692.0,9805.0,,Del Norte County
2002,2002,28060.0,10216.0,,Glenn County
2003,2003,17930.0,7954.0,,Inyo County
2004,2004,64276.0,25508.0,,Lake County
2005,2005,10040682.0,3332504.0,,Los Angeles County
2006,2006,444895.0,148309.0,,Santa Barbara County
2007,2007,179267.0,70845.0,,Shasta County
2008,2008,30581.0,10978.0,,Caroline County
2009,2009,348500.0,127230.0,,Chesterfield County
2010,2010,51935.0,17474.0,,Culpeper County
2011,2011,28686.0,10403.0,,Dinwiddie County
2012,2012,70353.0,24617.0,,Fauquier County
2013,2013,56231.0,22730.0,,Franklin County
2014,2014,37362.0,14792.0,,Gloucester County
2015,2015,19734.0,7491.0,,Greene County
2016,2016,106538.0,39226.0,,Hanover County
2017,2017,2202.0,987.0,,Highland County
2018,2018,60867.0,26205.0,,Pittsylvania County
2019,2019,466834.0,144159.0,,Prince William County
2020,2020,8951.0,2939.0,,Richmond County
2021,2021,81138.0,31306.0,,Rockingham County
2022,2022,43441.0,17541.0,,Shenandoah County
2023,2023,134683.0,45463.0,,Spotsylvania County
2024,2024,11202.0,3792.0,,Sussex County
2025,2025,54005.0,22104.0,,Washington County
2026,2026,28725.0,12393.0,,Wythe County
2027,2027,17059.0,7482.0,,Bristol city
2028,2028,242647.0,86524.0,,Chesapeake city
2029,2029,5408.0,2076.0,,Emporia city
2030,2030,8015.0,3516.0,,Franklin city
2031,2031,135169.0,54847.0,,Hampton city
2032,2032,7205.0,2066.0,,Lexington city
2033,2033,17548.0,4596.0,,Manassas Park city
2034,2034,244300.0,89398.0,,Norfolk city
2035,2035,12121.0,4632.0,,Poquoson city
2036,2036,229233.0,91005.0,,Richmond city
2037,2037,31825.0,15051.0,WA,Jefferson County
2038,2038,22055.0,9268.0,WA,Klickitat County
2039,2039,65326.0,25242.0,WA,Mason County
2040,2040,13588.0,5798.0,WA,Pend Oreille County
2041,2041,127442.0,49263.0,WA,Skagit County
2042,2042,513402.0,206502.0,WA,Spokane County
2043,2043,4318.0,1900.0,WA,Wahkiakum County
2044,2044,49577.0,18485.0,WA,Whitman County
2045,2045,117615.0,45702.0,,Berkeley County
2046,2046,22162.0,9792.0,,Brooke County
2047,2047,8499.0,2623.0,,Doddridge County
2048,2048,11565.0,4842.0,,Grant County
2049,2049,29118.0,12676.0,,Hancock County
2050,2050,28793.0,11427.0,,Jackson County
2051,2051,16024.0,6472.0,,Lewis County
2052,2052,18083.0,7431.0,,McDowell County
2053,2053,26700.0,10593.0,,Mason County
2054,2054,23808.0,10174.0,,Mingo County
2055,2055,17800.0,7485.0,,Morgan County
2056,2056,20208.0,9111.0,,Adams County
2057,2057,15088.0,7110.0,,Bayfield County
2058,2058,15363.0,7242.0,,Burnett County
2059,2059,34668.0,12914.0,,Clark County
2060,2060,542459.0,226600.0,,Dane County
2061,2061,43497.0,18994.0,,Douglas County
2062,2062,4312.0,2038.0,,Florence County
2063,2063,51570.0,19655.0,,Grant County
2064,2064,23632.0,9811.0,,Iowa County
2065,2065,84837.0,33349.0,,Jefferson County
2066,2066,93478.0,36875.0,,Pottawattamie County
2067,2067,4922.0,1843.0,,Ringgold County
2068,2068,9711.0,4344.0,,Sac County
2069,2069,11544.0,5066.0,,Shelby County
2070,2070,34900.0,12379.0,,Sioux County
2071,2071,16962.0,6736.0,,Tama County
2072,2072,12303.0,5199.0,,Union County
2073,2073,7104.0,2969.0,,Van Buren County
2074,2074,50867.0,19320.0,,Warren County
2075,2075,22100.0,8876.0,,Washington County
2076,2076,36348.0,15605.0,,Webster County
2077,2077,20090.0,8265.0,,Winneshiek County
2078,2078,102687.0,39523.0,,Woodbury County
2079,2079,12644.0,5582.0,,Wright County
2080,2080,71002.0,27369.0,,Allegany County
2081,2081,828193.0,315347.0,,Baltimore County
2082,2082,33260.0,12160.0,,Caroline County
2083,2083,168233.0,61261.0,,Carroll County
2084,2084,161448.0,57388.0,,Charles County
2085,2085,31994.0,13433.0,,Dorchester County
2086,2086,29155.0,12745.0,,Garrett County
2087,2087,253736.0,95094.0,,Harford County
2088,2088,19456.0,8274.0,,Kent County
2089,2089,910551.0,315634.0,,Prince George's County
2090,2090,50163.0,19000.0,,Queen Anne's County
2091,2091,25699.0,8509.0,,Somerset County
2092,2092,37087.0,16810.0,,Talbot County
2093,2093,150575.0,56367.0,,Washington County
2094,2094,103222.0,38142.0,,Wicomico County
2095,2095,51967.0,22661.0,,Worcester County
2096,2096,602274.0,242499.0,,Baltimore city
2097,2097,10396.0,5115.0,,Alcona County
2098,2098,9098.0,3246.0,,Alger County
2099,2099,117104.0,43927.0,,Allegan County
2100,2100,28431.0,12769.0,,Alpena County
2101,2101,23301.0,10166.0,,Antrim County
2102,2102,15013.0,6585.0,,Arenac County
2103,2103,8337.0,3188.0,,Baraga County
2104,2104,61045.0,24342.0,,Barry County
2105,2105,103506.0,44627.0,,Bay County
2106,2106,17703.0,6940.0,,Benzie County
2107,2107,153797.0,63136.0,,Berrien County
2108,2108,43428.0,16716.0,,Branch County
2109,2109,133943.0,54124.0,,Calhoun County
2110,2110,51613.0,21226.0,,Cass County
2111,2111,26197.0,11725.0,,Charlevoix County
2112,2112,37418.0,14323.0,,Chippewa County
2113,2113,30655.0,12247.0,,Clare County
2114,2114,13904.0,6155.0,,Crawford County
2115,2115,35874.0,16154.0,,Delta County
2116,2116,109730.0,45037.0,,Eaton County
2117,2117,406770.0,170581.0,,Genesee County
2118,2118,25312.0,11181.0,,Gladwin County
2119,2119,92640.0,37939.0,,Grand Traverse County
2120,2120,40692.0,15084.0,,Gratiot County
2121,2121,35890.0,13805.0,,Houghton County
2122,2122,31105.0,13908.0,,Huron County
2123,2123,64401.0,23071.0,,Ionia County
2124,2124,11099.0,5150.0,,Iron County
2125,2125,8219.0,3383.0,,Warren County
2126,2126,27942.0,10820.0,,Washington County
2127,2127,66176.0,27435.0,,Wayne County
2128,2128,24163.0,9792.0,,White County
2129,2129,33899.0,13822.0,,Whitley County
2130,2130,125927.0,54786.0,,Berkshire County
2131,2131,563301.0,220365.0,,Bristol County
2132,2132,787038.0,297254.0,,Essex County
2133,2133,70529.0,30790.0,,Franklin County
2134,2134,161361.0,59607.0,,Hampshire County
2135,2135,1605899.0,611850.0,,Middlesex County
2136,2136,703740.0,267967.0,,Norfolk County
2137,2137,518597.0,190355.0,,Plymouth County
2138,2138,801162.0,312978.0,,Suffolk County
2139,2139,826655.0,314081.0,,Worcester County
2140,2140,27685.0,10396.0,,Adams County
2141,2141,102808.0,41025.0,,Allen County
2142,2142,53533.0,20504.0,,Ashland County
2143,2143,97416.0,38614.0,,Ashtabula County
2144,2144,65945.0,22539.0,,Athens County
2145,2145,45709.0,19000.0,,Auglaize County
2146,2146,67424.0,25772.0,,Belmont County
2147,2147,43508.0,17811.0,,Brown County
2148,2148,382129.0,140736.0,,Butler County
2149,2149,27195.0,11286.0,,Carroll County
2150,2150,38861.0,15407.0,,Champaign County
2151,2151,134409.0,54862.0,,Clark County
2152,2152,205616.0,79347.0,,Clermont County
2153,2153,42000.0,16741.0,,Clinton County
2154,2154,102514.0,41632.0,,Columbiana County
2155,2155,36558.0,14579.0,,Coshocton County
2156,2156,41603.0,17928.0,,Crawford County
2157,2157,1241475.0,547887.0,,Cuyahoga County
2158,2158,38024.0,15385.0,,Defiance County
2159,2159,205454.0,71521.0,,Delaware County
2160,2160,156204.0,57071.0,,Fairfield County
2161,2161,28609.0,11737.0,,Fayette County
2162,2162,42186.0,16582.0,,Fulton County
2163,2163,29995.0,11359.0,,Gallia County
2164,2164,167867.0,65915.0,,Greene County
2165,2165,38996.0,16244.0,,Guernsey County
2166,2166,75765.0,32022.0,,Hancock County
2167,2167,31393.0,11777.0,,Hardin County
2168,2168,27068.0,11069.0,,Henry County
2169,2169,28306.0,11533.0,,Hocking County
2170,2170,43954.0,12351.0,,Holmes County
2171,2171,32440.0,12971.0,,Jackson County
2172,2172,65943.0,27541.0,,Jefferson County
2173,2173,229755.0,96534.0,,Lake County
2174,2174,59901.0,23208.0,,Lawrence County
2175,2175,45315.0,18604.0,,Logan County
2176,2176,309134.0,121669.0,,Lorain County
2177,2177,44248.0,15017.0,,Madison County
2178,2178,65179.0,24617.0,,Marion County
2179,2179,179116.0,69739.0,,Medina County
2180,2180,41034.0,16078.0,,Mercer County
2181,2181,106074.0,41260.0,,Miami County
2182,2182,531988.0,227077.0,,Montgomery County
2183,2183,14557.0,6076.0,,Morgan County
2184,2184,86033.0,33797.0,,Muskingum County
2185,2185,43516.0,19195.0,,Siskiyou County
2186,2186,546235.0,174826.0,,Stanislaus County
2187,2187,12541.0,5896.0,,Trinity County
2188,2188,845599.0,271639.0,,Ventura County
2189,2189,17761.0,7416.0,,Arkansas County
2190,2190,273510.0,99661.0,,Benton County
2191,2191,10805.0,4233.0,,Bradley County
2192,2192,10433.0,4052.0,,Chicot County
2193,2193,25063.0,10882.0,,Cleburne County
2194,2194,20895.0,8491.0,,Conway County
2195,2195,63118.0,24065.0,,Crawford County
2196,2196,7114.0,2992.0,,Dallas County
2197,2197,124800.0,45091.0,,Faulkner County
2198,2198,99043.0,40906.0,,Garland County
2199,2199,45197.0,17587.0,,Greene County
2200,2200,13267.0,5271.0,,Howard County
2201,2201,16908.0,6241.0,,Jackson County
2202,2202,6728.0,2898.0,,Lafayette County
2203,2203,8963.0,3202.0,,Lee County
2204,2204,21619.0,8359.0,,Logan County
2205,2205,16586.0,6918.0,,Marion County
2206,2206,41396.0,16623.0,,Mississippi County
2207,2207,16578.0,7220.0,,Van Buren County
2208,2208,6477.0,3002.0,,Woodruff County
2209,2209,944306.0,345070.0,,Fairfield County
2210,2210,162742.0,67765.0,,Middlesex County
2211,2211,150947.0,56077.0,,Tolland County
2212,2212,3389.0,988.0,,Aleutians East Borough
2213,2213,18263.0,4499.0,,Bethel Census Area
2214,2214,2894.0,1063.0,,Copper River Census Area
2215,2215,98455.0,36199.0,,Fairbanks North Star Borough
2216,2216,32099.0,12878.0,,Juneau City and Borough
2217,2217,13383.0,4231.0,,Kodiak Island Borough
2218,2218,1156.0,366.0,,Lake and Peninsula Borough
2219,2219,9375.0,1991.0,,North Slope Borough
2220,2220,6338.0,2353.0,,Prince of Wales-Hyder Census Area
2221,2221,6911.0,2287.0,,Southeast Fairbanks Census Area
2222,2222,509844.0,167290.0,CO,Adams County
2223,2223,649980.0,241889.0,CO,Arapahoe County
2224,2224,5677.0,1879.0,CO,Bent County
2225,2225,19977.0,8650.0,CO,Chaffee County
2226,2226,9533.0,4378.0,CO,Clear Creek County
2227,2227,5733.0,1421.0,CO,Crowley County
2228,2228,715878.0,287756.0,CO,Denver County
2229,2229,853.0,394.0,CO,Mineral County
2230,2230,42280.0,17483.0,CO,Montrose County
2231,2231,18284.0,7761.0,CO,Otero County
2232,2232,4343.0,1737.0,CO,Phillips County
2233,2233,167412.0,65206.0,CO,Pueblo County
2234,2234,25317.0,10100.0,CO,Routt County
2235,2235,646.0,297.0,CO,San Juan County
2236,2236,30735.0,11609.0,CO,Summit County
2237,2237,315389.0,102046.0,CO,Weld County
2238,2238,179124.0,67299.0,,Kent County
2239,2239,9454.0,4203.0,,Beaverhead County
2240,2240,6080.0,2436.0,,Broadwater County
2241,2241,81576.0,34440.0,,Cascade County
2242,2242,11563.0,4837.0,,Custer County
2243,2243,20398.0,8249.0,,Kewaunee County
2244,2244,19167.0,8539.0,,Langlade County
2245,2245,135485.0,55998.0,,Marathon County
2246,2246,4566.0,1400.0,,Menominee County
2247,2247,35480.0,15677.0,,Oneida County
2248,2248,7261.0,3127.0,,Pepin County
2249,2249,70822.0,28912.0,,Portage County
2250,2250,17408.0,7580.0,,Richland County
2251,2251,89702.0,34683.0,,St. Croix County
2252,2252,4550.0,2187.0,,Hot Springs County
2253,2253,80067.0,32896.0,,Natrona County
2254,2254,8572.0,3846.0,,Platte County
2255,2255,43352.0,15726.0,,Sweetwater County
2256,2256,7933.0,3437.0,,Washakie County
2257,2257,37307.0,13005.0,,Aguada Municipio
2258,2258,22545.0,8795.0,,Aibonito Municipio
2259,2259,17502.0,6070.0,,Arroyo Municipio
2260,2260,173695.0,67487.0,,Bayamón Municipio
2261,2261,45120.0,14705.0,,Canóvanas Municipio
2262,2262,43126.0,16233.0,,Cayey Municipio
2263,2263,38977.0,13054.0,,Cidra Municipio
2264,2264,32928.0,10765.0,,Corozal Municipio
2265,2265,30263.0,12412.0,,Fajardo Municipio
2266,2266,18080.0,6539.0,,Guayanilla Municipio
2267,2267,39561.0,13914.0,,Hatillo Municipio
2268,2268,41084.0,15159.0,,Isabela Municipio
2269,2269,38471.0,13025.0,,Juncos Municipio
2270,2270,27638.0,9973.0,,Salinas Municipio
2271,2271,36292.0,13740.0,,San Sebastián Municipio
2272,2272,76008.0,27915.0,,Toa Baja Municipio
2273,2273,36559.0,12124.0,,Vega Alta Municipio
2274,2274,32867.0,11687.0,,Yabucoa Municipio
2275,2275,18227.0,5649.0,TX,Andrews County
2276,2276,8754.0,3513.0,TX,Archer County
2277,2277,29892.0,11569.0,TX,Austin County
2278,2278,86839.0,26173.0,TX,Bastrop County
2279,2279,355700.0,125747.0,TX,Bell County
2280,2280,653.0,223.0,TX,Borden County
2281,2281,93622.0,34283.0,TX,Bowie County
2282,2282,9231.0,4292.0,TX,Brewster County
2283,2283,37805.0,14614.0,TX,Brown County
2284,2284,42817.0,13774.0,TX,Caldwell County
2285,2285,422135.0,126968.0,TX,Cameron County
2286,2286,30002.0,11962.0,TX,Cass County
2287,2287,52341.0,18540.0,TX,Cherokee County
2288,2288,2860.0,1026.0,TX,Cochran County
2289,2289,1006038.0,353491.0,TX,Collin County
2290,2290,18289.0,7017.0,TX,Eastland County
2291,2291,179484.0,59399.0,TX,Ellis County
2292,2292,17281.0,5552.0,TX,Falls County
2293,2293,3827.0,1676.0,TX,Fisher County
2294,2294,790892.0,248299.0,TX,Fort Bend County
2295,2295,20013.0,4673.0,TX,Frio County
2296,2296,337600.0,125204.0,TX,Galveston County
2297,2297,1447.0,435.0,TX,Glasscock County
2298,2298,22063.0,7843.0,TX,Gray County
2299,2299,28447.0,9206.0,TX,Grimes County
2300,2300,3025.0,1252.0,TX,Hall County
2301,2301,3958.0,1672.0,TX,Hardeman County
2302,2302,70363.0,24981.0,,Isabella County
2303,2303,264322.0,104278.0,,Kalamazoo County
2304,2304,17725.0,7173.0,,Kalkaska County
2305,2305,2102.0,1079.0,,Keweenaw County
2306,2306,11805.0,4985.0,,Lake County
2307,2307,21649.0,9201.0,,Leelanau County
2308,2308,190832.0,72905.0,,Livingston County
2309,2309,6286.0,2258.0,,Luce County
2310,2310,870893.0,349340.0,,Macomb County
2311,2311,24539.0,9701.0,,Manistee County
2312,2312,29062.0,12296.0,,Mason County
2313,2313,43481.0,16276.0,,Mecosta County
2314,2314,83445.0,34253.0,,Midland County
2315,2315,150000.0,60804.0,,Monroe County
2316,2316,63516.0,24143.0,,Montcalm County
2317,2317,173679.0,66064.0,,Muskegon County
2318,2318,48687.0,19365.0,,Newaygo County
2319,2319,26545.0,10208.0,,Oceana County
2320,2320,20895.0,9314.0,,Ogemaw County
2321,2321,23323.0,9332.0,,Osceola County
2322,2322,8282.0,3732.0,,Oscoda County
2323,2323,289162.0,104586.0,,Ottawa County
2324,2324,23863.0,11420.0,,Roscommon County
2325,2325,191166.0,78980.0,,Saginaw County
2326,2326,60789.0,24319.0,,St. Joseph County
2327,2327,41179.0,17920.0,,Sanilac County
2328,2328,68176.0,27762.0,,Shiawassee County
2329,2329,52683.0,21719.0,,Tuscola County
2330,2330,368385.0,143040.0,,Washtenaw County
2331,2331,1753059.0,694858.0,,Wayne County
2332,2332,33433.0,13212.0,,Wexford County
2333,2333,31103.0,11129.0,,Adams County
2334,2334,37058.0,14610.0,,Alcorn County
2335,2335,12341.0,5416.0,,Amite County
2336,2336,18308.0,6890.0,,Attala County
2337,2337,8275.0,3183.0,,Benton County
2338,2338,31253.0,12114.0,,Bolivar County
2339,2339,14417.0,5771.0,,Calhoun County
2340,2340,9972.0,4018.0,,Carroll County
2341,2341,17060.0,6523.0,,Chickasaw County
2342,2342,8206.0,3353.0,,Choctaw County
2343,2343,9042.0,2900.0,,Claiborne County
2344,2344,15612.0,6253.0,,Clarke County
2345,2345,19515.0,7728.0,,Clay County
2346,2346,22685.0,8614.0,,Coahoma County
2347,2347,28339.0,9568.0,,Copiah County
2348,2348,18810.0,7042.0,,Covington County
2349,2349,182256.0,64424.0,,DeSoto County
2350,2350,75162.0,28116.0,,Forrest County
2351,2351,7716.0,3031.0,,Franklin County
2352,2352,13619.0,3825.0,,Greene County
2353,2353,20927.0,8476.0,,Grenada County
2354,2354,206169.0,80097.0,,Harrison County
2355,2355,235604.0,88832.0,,Hinds County
2356,2356,8198.0,3197.0,,Humphreys County
2357,2357,1223.0,462.0,,Issaquena County
2358,2358,142872.0,53878.0,,Jackson County
2359,2359,16454.0,6616.0,,Jasper County
2360,2360,14410.0,4969.0,,Noble County
2361,2361,18742.0,7692.0,,Paulding County
2362,2362,36076.0,13216.0,,Perry County
2363,2363,27914.0,11037.0,,Pike County
2364,2364,40995.0,16417.0,,Preble County
2365,2365,33836.0,13301.0,,Putnam County
2366,2366,76816.0,29080.0,,Ross County
2367,2367,58801.0,23825.0,,Sandusky County
2368,2368,55251.0,21759.0,,Seneca County
2369,2369,48610.0,18670.0,,Shelby County
2370,2370,540810.0,226721.0,,Summit County
2371,2371,199144.0,85917.0,,Trumbull County
2372,2372,57871.0,20695.0,,Union County
2373,2373,28213.0,11640.0,,Van Wert County
2374,2374,232540.0,84127.0,,Warren County
2375,2375,60217.0,24803.0,,Washington County
2376,2376,116063.0,44238.0,,Wayne County
2377,2377,36760.0,15266.0,,Williams County
2378,2378,130662.0,50645.0,,Wood County
2379,2379,21907.0,9100.0,,Wyandot County
2380,2380,22171.0,7632.0,,Adair County
2381,2381,5791.0,1897.0,,Alfalfa County
2382,2382,13815.0,5200.0,,Atoka County
2383,2383,5326.0,1994.0,,Beaver County
2384,2384,21860.0,7724.0,,Beckham County
2385,2385,9521.0,3940.0,,Blaine County
2386,2386,47325.0,17634.0,,Bryan County
2387,2387,29179.0,10465.0,,Caddo County
2388,2388,144610.0,45724.0,,Canadian County
2389,2389,48380.0,18474.0,,Carter County
2390,2390,48871.0,17364.0,,Cherokee County
2391,2391,14727.0,6074.0,,Choctaw County
2392,2392,2159.0,952.0,,Cimarron County
2393,2393,282189.0,108070.0,,Cleveland County
2394,2394,5577.0,2252.0,,Coal County
2395,2395,121374.0,43241.0,,Comanche County
2396,2396,14274.0,5428.0,,Craig County
2397,2397,71505.0,26393.0,,Creek County
2398,2398,42741.0,16988.0,,Delaware County
2399,2399,4885.0,1715.0,,Dewey County
2400,2400,61555.0,23709.0,,Garfield County
2401,2401,27789.0,10375.0,,Garvin County
2402,2402,4369.0,1761.0,,Grant County
2403,2403,5790.0,2109.0,,Greer County
2404,2404,3730.0,1236.0,,Harper County
2405,2405,12688.0,4935.0,,Haskell County
2406,2406,24808.0,9681.0,,Jackson County
2407,2407,6084.0,2382.0,,Jefferson County
2408,2408,44074.0,17392.0,,Kay County
2409,2409,15811.0,5769.0,,Kingfisher County
2410,2410,10239.0,4083.0,,Latimer County
2411,2411,49999.0,18309.0,,Le Flore County
2412,2412,47401.0,15668.0,,Logan County
2413,2413,10128.0,3340.0,,Love County
2414,2414,32913.0,12651.0,,McCurtain County
2415,2415,19677.0,8216.0,,McIntosh County
2416,2416,16688.0,6384.0,,Marshall County
2417,2417,41098.0,16071.0,,Mayes County
2418,2418,68451.0,26535.0,,Muskogee County
2419,2419,11263.0,4501.0,,Noble County
2420,2420,9153.0,4069.0,,Deer Lodge County
2421,2421,102001.0,39925.0,,Flathead County
2422,2422,13706.0,4158.0,,Glacier County
2423,2423,3325.0,1355.0,,Granite County
2424,2424,1968.0,915.0,,Judith Basin County
2425,2425,2455.0,925.0,,Liberty County
2426,2426,8530.0,3707.0,,Madison County
2427,2427,119062.0,49700.0,,Missoula County
2428,2428,16513.0,7961.0,,Park County
2429,2429,5911.0,2079.0,,Pondera County
2430,2430,45072.0,16698.0,,Baldwin County
2431,2431,106456.0,37905.0,,Bartow County
2432,2432,19206.0,7391.0,,Berrien County
2433,2433,18924.0,6763.0,,Brantley County
2434,2434,77719.0,27967.0,,Bulloch County
2435,2435,6301.0,1726.0,,Calhoun County
2436,2436,10834.0,4042.0,,Candler County
2437,2437,13032.0,3826.0,,Charlton County
2438,2438,24826.0,9106.0,,Chattooga County
2439,2439,2931.0,1313.0,,Clay County
2440,2440,6648.0,2387.0,,Clinch County
2441,2441,45510.0,15865.0,,Colquitt County
2442,2442,145839.0,53104.0,,Coweta County
2443,2443,16183.0,6155.0,,Dade County
2444,2444,26595.0,9684.0,,Decatur County
2445,2445,13571.0,4979.0,,Dooly County
2446,2446,10218.0,4196.0,,Early County
2447,2447,62241.0,21828.0,,Effingham County
2448,2448,10671.0,4006.0,,Evans County
2449,2449,97805.0,36192.0,,Floyd County
